user_id,recommended_items
2479268,973863 2000473 1344792 1552003 1578384
2479336,2215624 2779959 615688 830372 1695664
2479508,1244196 139004 2459081 1069281 657183
2479707,1053542 2219682 1387396 823512 80296
2480455,2698338 1528125 1792259 484216 1964538
2480512,994434 1098993 1139749 70587 2223865
2480685,2778525 1244196 1386412 657183 2791339
2480753,1292744 1707917 1417963 2778525 1244196
2480773,98202 2712668 2600575 875721 753911
2480862,1595372 47583 2640201 143830 241272
2481238,723096 967007 665194 2348229 2623166
2481422,2200859 2348573 660656 1608366 228623
2481841,1113937 2466849 43306 2450694 2148301
2481854,109433 1224868 350611 1920047 1317915
2481885,2778525 1244196 1386412 657183 2791339
2482185,2778525 1244196 1386412 657183 2791339
2482256,2778525 1244196 1386412 657183 2791339
2482410,569889 266412 2466095 1854085 2313894
2482789,540358 614358 763097 809761 885519
2483375,2140104 430439 1119564 360483 2090622
2483539,1260602 2334188 2237632 1586607 766060
2484779,141905 2822479 2604 508676 1109355
2484815,2486628 1051993 109773 212411 2310939
2484941,157516 2511644 1829050 289919 1272291
2485265,2778525 1244196 1386412 657183 2791339
2485544,476372 1814179 700817 879243 1893917
2485886,962679 2827076 1697508 340811 2018483
2485926,131076 306921 1682843 1998903 518437
2486231,784737 1386412 1162250 830073 657183
2486234,710280 2752168 1470359 335312 409440
2486537,1573166 2025913 2156629 2313200 2012864
2486601,1244196 2625619 599025 266412 657183
2486846,1131299 278427 463343 817276 2267306
2486905,1971458 674319 94929 1408111 279015
2487292,1149576 384116 34232 1003125 2089002
2487348,1162250 343377 784737 1386412 2791339
2487542,143512 1135919 1139001 1489545 2187935
2487734,2070116 595216 227773 568084 855709
2487830,1090310 1988490 1247959 1358806 2794875
2488238,1303192 1604946 1112915 1443163 1937781
2488422,2213987 2315271 837765 2171334 204989
2488837,1519543 1317915 2712481 1695664 1656449
2488874,2652945 43306 384688 1514516 1254291
2488878,1150066 1347147 1527222 2078226 770735
2488917,1147481 1178460 1803132 1909035 994402
2489259,673942 1994193 1670390 2735795 790528
2489362,2778525 1244196 1386412 657183 2791339
2489975,2778525 1244196 1386412 657183 2791339
2490619,1953846 599025 2459081 1443706 2103306
2490886,1939053 2767091 1557892 596654 2142637
2490975,737275 2438531 420615 802341 1082973
2491560,1363266 1014523 1086692 1246680 278732
2491821,1919327 979910 2611099 2350199 811934
2491857,2778525 1244196 1386412 657183 2791339
2492064,1162250 657183 536047 784737 1092821
2492254,2778525 1244196 1386412 657183 2791339
2492809,1138801 2778525 1244196 1386412 657183
2493019,2778525 1244196 1386412 657183 2791339
2493566,666889 2442750 1368635 2166736 385493
2493656,1028918 1536621 1971458 2654650 378726
2493908,666889 2432709 1629658 989793 2277911
2493945,1279643 2574900 1544157 1140869 1185847
2494055,1325396 1027027 314486 347121 2635038
2494372,2778525 1244196 1386412 657183 2791339
2494403,499178 1074013 1101229 925751 1776696
2494699,2778525 1244196 1386412 657183 2791339
2495811,2499650 1672211 2778525 1244196 1386412
2495884,2778525 1244196 1386412 657183 2791339
2496381,1438082 15368 375436 1988160 2043929
2496423,508438 1126358 2834956 2113260 265692
2496672,161993 797920 2055064 1821018 2074065
2496887,1497336 1930535 57755 1211952 2667809
2496893,2699781 987407 1865626 1414197 2414494
2496918,2778525 1244196 1386412 657183 2791339
2496942,1046165 1455008 2589553 2778525 1244196
2497034,1053542 1069281 657183 1443706 2313894
2497355,1595372 47583 79531 278589 2554014
2497575,640675 889728 1332313 1412059 830434
2497852,349627 2309131 779190 2109858 2790564
2498895,2697379 1178566 912131 648824 33709
2500117,96128 521568 1049054 2228512 484129
2500161,685253 624800 1877867 1658609 665881
2501915,1096406 2117630 1664426 564986 1443706
2501971,1274336 2822465 2451909 698357 2121581
2502101,1774764 1861809 1264635 368471 1550785
2502141,657183 1244196 784737 266412 1386412
2502490,1835742 2723998 291669 908778 1373544
2503465,2778525 1244196 1386412 657183 2791339
2503491,2580281 720941 1018089 2456017 1290818
2503583,1966651 661923 2567173 991836 2778525
2503641,2015500 608508 1277012 2623483 1549427
2505053,1098874 1052799 1240240 90165 715089
2505070,2086265 2361766 791996 799322 2750191
2505694,940893 2193769 223439 1661849 459915
2505758,697246 41124 515944 2774815 1618250
2505822,2778525 1244196 1386412 657183 2791339
2505943,1244196 784737 291669 1069281 1835742
2507322,2306891 2718299 442926 1246876 2110005
2507392,2593611 453662 2007871 1363769 2273192
2507626,1656449 1750840 1155565 220889 2085819
2507811,2656338 2623483 2336701 660035 1606360
2507828,1991526 2377695 2623483 1286477 1885206
2508066,1399962 557698 1242418 2745775 190491
2508346,1857292 321197 2032370 1164312 172193
2508766,278589 252698 1044973 794156 1772053
2509186,2778525 1244196 1386412 657183 2791339
2509591,368471 843892 657183 695626 1542530
2509621,598134 1530760 2020051 2046435 2050563
2509718,157871 1605642 1647201 714466 2166829
2509823,562996 957845 1892151 1982154 290404
2510319,1094776 2408382 1609822 1269783 2707577
2510688,2778525 1244196 1386412 657183 2791339
2510703,2778525 1244196 1386412 657183 2791339
2510775,94061 412796 781061 1083251 1481470
2510875,1163496 1397746 628817 1115105 677848
2511187,557005 1074013 1754448 2479396 1151390
2511482,2156629 2198329 343377 2002097 1092821
2511666,161993 797920 251793 2437831 2472569
2511678,1400499 706879 823424 1212009 1547162
2511696,547041 1062806 1103236 1822625 2145256
2511715,579230 1894150 527162 948898 1064961
2512010,184611 275376 415958 541543 577250
2512016,2778525 1244196 1386412 657183 2791339
2512322,858550 2174726 600612 681735 1234703
2512596,2200859 2255841 313894 1608366 2353541
2513207,266412 72465 308433 1904269 1443706
2513268,2640781 2255841 2164559 2773794 1634003
2513695,492635 2293641 1052833 2827386 121905
2514002,1092821 2198329 536047 1386412 1119495
2514200,484535 2186232 292513 2833960 1565316
2514338,2200859 964787 2178500 422275 1843411
2514413,304693 1000270 1082580 227174 274846
2514732,1928254 2024094 47583 1140869 1886939
2514821,770613 2386570 2767091 538895 1557892
2514905,784737 1244196 1386412 2420135 2791339
2516084,2778525 1244196 1386412 657183 2791339
2516596,1244196 2780106 1956694 186275 576580
2517504,2740178 2306574 2422473 1837006 7709
2517775,2108148 2829344 277560 2799567 1679853
2518003,1804454 2778815 1381056 1100529 2483760
2519124,2778525 1244196 1386412 657183 2791339
2519199,2312162 2686239 1831334 2255841 2164559
2519217,1669539 1676825 812068 2229274 2146860
2519367,22365 1646416 2615477 435100 392426
2519402,2778525 1244196 1386412 657183 2791339
2519624,1269812 2699201 1864723 2203434 1225652
2519657,383252 626654 1087902 1099012 1178945
2519862,1354180 943101 269073 156005 2547925
2520061,2194493 2600575 1492887 562726 1952580
2520184,991634 1717754 1351818 2463916 1986459
2520272,1695791 2169495 1947122 2296079 2507799
2520423,1244196 1069281 1047625 2796479 784737
2520457,994434 1098993 1139749 1104995 901073
2520507,1019090 448787 1583678 1168494 905089
2521350,657183 1386412 343377 1984327 1092821
2521584,2092474 91075 120051 587737 806348
2521762,410070 2454542 340543 768469 2299601
2521847,1544614 309789 1636859 36667 292139
2522057,1504118 1142138 1264190 1274654 2741322
2522143,236658 687019 973762 2478379 208025
2522198,2616491 739398 577072 1295426 1589652
2522279,1707404 196631 174545 2415395 691158
2522596,2712481 1519543 1695664 2603642 2734883
2522662,1244196 2648928 1140869 984114 134458
2522872,39498 65610 732787 1229947 266325
2523125,266412 1443706 2031981 1244196 2466095
2523162,931519 612155 395069 206258 2820720
2523205,1438082 2462072 931519 1627875 1422357
2523775,1162250 343377 2603642 784737 1386412
2524252,1714855 1877578 1863686 550854 1182443
2524468,1342550 2038560 367087 1177856 127524
2524557,113200 1704248 11113 207319 161269
2524817,2778525 1244196 1386412 657183 2791339
2524935,1915795 186970 1356012 2030517 1917906
2525645,861614 2202123 129764 1494459 1327915
2525709,657183 266412 1069281 1162250 569889
2525895,657183 1386412 343377 1984327 577198
2525958,802446 1866241 2008598 1272593 1475040
2526136,455510 1759421 1182443 1490074 1690058
2526203,1069281 1443706 657183 2313894 1162250
2526306,823512 2778525 1640028 1053542 985459
2526668,1674439 26637 635003 1588506 266519
2526681,1386412 1165605 266412 1244196 657183
2526861,226371 2250103 1519543 82635 2720090
2526939,2609612 125863 1594994 2687602 2034090
2527269,1162250 1244196 2031981 2796479 1443706
2527452,657183 784737 1386412 266412 1244196
2527933,1046338 2437781 2475227 406121 577198
2528373,1863247 1646883 278803 340635 2470411
2528474,337568 669613 1005319 1170663 1474873
2528702,438506 1330328 539676 116922 162073
2528900,872187 182233 1774879 257496 389610
2529129,1001431 1585675 1795364 2778162 923012
2529586,1053542 823512 1244196 2310939 1241609
2530312,2778525 1244196 1386412 657183 2791339
2530538,1244196 657183 1443706 266412 784737
2530761,2250036 328728 669075 781044 1048626
2530954,2445526 1619659 981065 1424217 1750840
2531091,750033 803050 872280 1053542 2148574
2531990,1751819 338007 945865 2744755 450722
2532120,385584 1822566 2730930 2489267 2356407
2533508,852293 1385023 1590456 887713 1767722
2533598,2778525 1244196 1386412 657183 2791339
2534239,2778525 1244196 1386412 657183 2791339
2534445,1165605 2625619 869264 2521154 2734883
2534702,208015 568223 948221 426324 490987
2535007,784737 1386412 657183 1162250 2002097
2535345,1212859 984114 711679 2024094 1392400
2535614,1244196 215982 291669 2086041 1835742
2535688,468120 1244196 1047625 2420135 1953846
2535709,256951 557776 2395289 442984 766470
2536010,1165605 1386412 350611 1443706 657183
2536125,42281 263842 714054 763531 852026
2536221,2526320 1485751 1228633 1508978 1460321
2536495,1155556 235378 1794685 721214 1746915
2536887,2391945 1516336 979531 1447547 2312162
2537490,1201014 940893 2193769 1846802 2047391
2538117,2778525 1244196 1386412 657183 2791339
2538143,1934731 2144202 2320236 462788 1252078
2538163,103079 2233514 656507 2332768 2503633
2538181,784737 657183 1386412 1244196 1162250
2539055,1069281 657183 1443706 2313894 784737
2539294,486772 1520549 896949 140744 1713905
2539597,1994193 2462164 2821618 1254543 1574798
2539874,1140869 2778525 278589 1244196 1282347
2540055,2215624 2002097 1386412 1092821 2156629
2540219,266712 530974 2830449 729992 1432652
2540740,2002097 657183 784737 2791339 536047
2540756,1447547 2312162 2164559 920520 604795
2540782,285749 1152237 1369964 1169446 985459
2540879,2100283 2239950 2184780 916106 1330926
2541399,2400671 318434 1514553 1762543 2007840
2541550,2113458 720941 1579645 1982972 2369856
2541760,2778525 1244196 1386412 657183 2791339
2541934,1317915 2712481 625711 2315271 2501356
2542134,2403747 2778525 1244196 1386412 657183
2542205,2058949 675571 644082 1573505 2246405
2542473,1165605 1519543 1386412 92053 657183
2543106,2481684 2604681 313604 441872 2462964
2543379,479980 2420135 192785 1679143 546579
2544268,1749097 479454 2669570 1176158 1158707
2544642,2313052 524559 595880 598011 874218
2545098,998180 2445234 484405 1570642 1839888
2545285,657183 668146 105683 411934 963539
2545328,2789705 1945407 1410585 531468 753979
2545402,278589 784737 1641398 2800247 86368
2545705,35505 478401 1022000 1038899 687330
2545785,2571215 434699 41890 54956 119511
2545991,1212859 2648928 1488958 59091 1585842
2546990,2463127 1430243 2553402 1277973 1889205
2547778,1695664 2727399 2008985 1071532 738110
2548519,47583 1595372 1928254 278589 2024094
2548715,1151390 1341995 810822 702036 1931528
2548804,1175028 279444 78169 373488 443921
2548844,245751 832508 1501758 2631936 1903604
2549772,577198 599269 622329 1532126 2447208
2549895,2831564 1241464 527764 2073556 103079
2550077,2778525 1244196 1386412 657183 2791339
2550179,627698 2595303 1139495 2595806 97922
2551353,2778525 1244196 1386412 657183 2791339
2551810,124600 1341160 2780911 408048 643240
2552129,2558141 2518466 1104514 59759 239622
2552389,847730 2722027 1897240 1300653 1842872
2552542,1438082 35677 1310822 2229203 562914
2552606,2582874 2657497 2257514 1335488 2694885
2552638,2778525 1244196 1386412 657183 2791339
2553419,2705759 1443706 1922179 2475133 1567110
2553485,2160707 553187 1519714 310350 975850
2553574,2131853 389187 2721344 42828 1096094
2553988,1053542 1129899 2778525 1156803 1244196
2553995,468120 2420135 1679143 2313894 650831
2554188,657183 1386412 2244868 343377 1984327
2554936,309305 163242 678016 1484547 1604930
2555426,923167 1172711 63699 872809 637761
2555821,1244196 1047625 657183 1443706 266412
2555837,886778 609071 2131409 1376631 1062401
2555970,2778525 1244196 1386412 657183 2791339
2556124,44627 237476 361485 363932 1020964
2556276,2778525 1244196 1386412 657183 2791339
2556605,1936514 1042117 2603862 2146033 2734883
2557402,248391 2613699 1914212 2451696 292768
2557666,784737 1162250 2791339 1069281 1443706
2557721,2778525 1244196 1386412 657183 2791339
2557812,1042196 1919327 979910 2488684 2611099
2558207,2778525 1244196 1386412 657183 2791339
2558344,818206 1663541 146321 1750400 256304
2558922,2778525 1244196 1386412 657183 2791339
2559272,1447547 2391945 2255841 920520 2353541
2559634,1244196 1069281 1047625 2796479 784737
2559691,1051993 1081513 848375 2054979 1193409
2559722,1165605 1244196 657183 1443706 266412
2560412,2778525 1244196 1386412 657183 2791339
2560768,1096406 1732848 1047625 1244196 1679143
2560892,310350 1465560 1527872 2137463 367536
2560914,2778525 1244196 1386412 657183 2791339
2561512,1178518 836898 289859 782889 1660064
2561714,1892151 1982154 1223397 2345302 1424062
2562522,1775895 2581186 927565 700817 879243
2562640,986950 2086041 484085 2235265 1907046
2563231,2251758 2816162 457843 1754448 1878292
2563253,1494990 1171809 70297 1243124 483422
2563562,2750191 1959750 1385441 172858 2251758
2563682,567552 714424 1081961 1444616 1740183
2563770,378924 1351618 708657 695083 794423
2564038,2227201 26201 666826 757116 939238
2564250,535682 1322613 303900 779545 1141852
2564289,1330328 1303261 2190835 2625619 2288524
2564701,1185847 1508978 2372201 1588050 744840
2564916,1238430 578184 2635463 1496777 597124
2565112,2786340 1629320 913683 2182669 2657497
2565306,2730930 1723658 2380717 1014523 460897
2566226,1489117 2139093 39213 116185 345562
2566272,1456599 1576725 636889 1666314 2288052
2566308,1287049 2656296 2698909 1469268 1514578
2566448,657183 1162250 1069281 1386412 1053542
2567172,2758753 1445696 569569 1171945 1593507
2568008,2778525 1244196 1386412 657183 2791339
2568151,2025696 636889 1486827 1629658 989793
2568592,171105 1489049 1724543 2119874 406770
2568642,487895 85503 158508 195074 1938808
2569108,2251758 1878292 557005 457843 1356225
2569619,1765833 1386412 625711 2618175 1241464
2570540,2778525 1244196 1386412 657183 2791339
2571195,147908 464609 2258095 265980 1469233
2571427,2125465 192552 1939795 108776 1586150
2571608,784737 536047 1984327 657183 2106311
2571652,12928 625534 2778525 1244196 1386412
2571769,266412 1948158 657183 2037855 343377
2571977,568191 902591 2314860 311317 2424974
2572023,2778525 1244196 1386412 657183 2791339
2572059,1552003 1947896 1973323 307822 2002097
2572329,1386412 1092821 784737 536047 657183
2572491,272374 1488972 2532332 1078901 2774383
2572493,24794 1341138 454216 798896 832778
2572873,343377 536047 2791339 1092821 2002097
2573131,1092821 657183 2791339 47583 1162250
2573477,1928254 472040 943964 2239159 2653847
2573552,377585 2627699 317124 2299562 299395
2574201,90165 715089 971242 1352659 2470809
2574519,2778525 182233 1244196 2310939 538069
2574536,1278222 2640781 143830 931519 2802026
2574674,1386412 1443706 657183 784737 2200859
2574984,869264 2268052 2521154 313851 2038259
2575215,2695763 169138 2032725 450722 791444
2575655,2778525 1244196 1849877 42452 1785656
2575732,1887468 1743513 1587876 2346790 2031981
2575895,1069281 1732848 657183 2313894 1443706
2576219,2778525 1244196 1386412 657183 2791339
2576244,1016960 2456910 1256021 1334928 2705154
